representation,outer_fold,feature,importance_mean,importance_sd,heldout_n
palsar_sentinel2,3,B6,0.16784972055476524,0.04166150515164836,5000
palsar_sentinel2,3,B7,0.10497922456170745,0.017142177758433647,5000
palsar_sentinel2,3,B8,-0.035735635247827226,0.03459039782361972,5000
palsar_sentinel2,3,B8A,0.11493962326864941,0.006266987683722375,5000
palsar_sentinel2,3,B11,1.76123774609601,0.11215199390755339,5000
palsar_sentinel2,3,B12,2.5667887243506633,0.19452654807736847,5000
palsar_sentinel2,3,NDVI,0.46217179221414045,0.08154786446239845,5000
palsar_sentinel2,3,EVI,0.10238537937693575,0.03694710163012523,5000
palsar_sentinel2,3,NDMI,1.1551747499316747,0.08169101205738634,5000
palsar_sentinel2,3,NBR,0.2702600764983316,0.06103406353370852,5000
palsar_sentinel2,3,NDRE,1.4865677512438538,0.23488630755759712,5000
palsar_sentinel2,3,elevation,4.461763434564223,0.3571371355744436,5000
palsar_sentinel2,3,slope,1.5194385495571698,0.1765299798196888,5000
palsar_sentinel2,3,aspect_sin,0.22645546158783722,0.06038829541329834,5000
palsar_sentinel2,3,aspect_cos,0.2487641611946335,0.01034629707502004,5000
palsar_sentinel2,4,palsar_hh_db,0.5459962959725857,0.02433746510374246,5000
palsar_sentinel2,4,palsar_hv_db,3.3759048851661313,0.013198735781480397,5000
palsar_sentinel2,4,palsar_hh_minus_hv_db,0.05548860729970784,0.06902818550788996,5000
palsar_sentinel2,4,palsar_rfdi,0.01665530745943992,0.05963569890646313,5000
palsar_sentinel2,4,B2,3.0073200584858313,0.17391976313072194,5000
palsar_sentinel2,4,B3,1.8811664863348578,0.14275485596048187,5000
palsar_sentinel2,4,B4,1.4792016841284645,0.09876264776502251,5000
palsar_sentinel2,4,B5,3.300609276632386,0.14834241369650364,5000
